Titulo,Serviço,Grupo,Ação,Avaliação,Publicação,Localidade,Matriz de Achados?,a. Questões de Auditoria,b. Subquestões de Auditoria,c. Descrição sumária,d. Critério (O que deveria ser),e. Condição ou situação encontrada (O que é) [achados],f. Evidências,g. Informação extraída das evidências,h. Causas,i. Efeitos,j. Boas Práticas,k. Recomendações,l. Benefícios esperados,m. Manifestação,n. Conclusões
Relatório de Auditoria Anual de Contas nº 201601030 - SPU/SP - exercício 2015,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,4/5/2018,São Paulo/SP,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201701834 - Secretaria Executiva/Ministério do Trabalho,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/5/2018,Brasília/DF,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201317583 - CONAB SEDE SUREG ALAGOAS,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/6/2018,Maceió/AL,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201702030 - Depto. de Polícia Rodoviária Federal,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/9/2018,Brasília/DF,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
Relatório nº 201701902 - Prefeitura Municipal de Guarapari - Programa Dinheiro Direto na Escola,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,4/9/2018,Guarapari/ES,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
RDE nº 201700022 - Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb),Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/9/2018,Araripina/PE,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201601544 - BNDES,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/10/2018,Rio de Janeiro/RJ,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201502184 - BNDES,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/10/2018,Rio de Janeiro/RJ,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701440 - CMB - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,4/10/2018,Rio de Janeiro/RJ,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
RDE nº 201603298 - Hospital das Clínicas da Universidade Federal de Uberlândia - Obras de ampliação do Prontosocorro,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/10/2018,Uberlândia/MG,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201800066 - Coordenação-Geral de Finanças do INSS no DF - Benef. Prev. Rurais,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/10/2018,Brasília/DF,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201604704 - Banco do Nordeste,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/10/2018,Fortaleza/CE,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201604678 - DNPM-Sede,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Brasília/DF,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201300038 - Petrobras Distribuidora BR S.A.,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Rio de Janeiro/RJ,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
RDE nº 00216.001196/2013-57 - Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb).,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/12/2018,Várzea Branca/PI,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1
Relatório de Auditoria nº 201503275 - INSS GEX Taubaté SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Taubaté/SP,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503271 - INSS GEX São Paulo Norte SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,São Paulo/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503270 - INSS GEX São Paulo Leste SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,São Paulo/SP,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201503263 - INSS GEX Santos SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Santos/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503261 - INSS GEX Santo André SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Santo André/SP,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503255 - INSS GEX Ribeirão Preto SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Ribeirão Preto/SP,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503248 - INSS GEX Piracicaba SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Piracicaba/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503231 - INSS GEX Macapá AP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Macapá/AP,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503229 - INSS GEX Jundiaí SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Jundiaí/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503220 - INSS GEX Guarulhos SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Guarulhos/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1
Relatório nº 201317445 - INSS GEX Recife PE - AAG Ação 2593 - Funcionamento das Unidades Descentralizadas da Previdência Social,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Recife/PE,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201317426 - INSS Super. Reg. NE - AAG Ação 2593 Func. Unidades Desc. Prev. Social,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Recife/PE,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201317423 - INSS GEX Vitória ES - AAG Ação 2593 Func. Unidades Desc. Prev. Social,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/12/2018,Vitória/ES,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201603241 - Banco da Amazônia,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/13/2018,Belém/PA,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
Relatório de Avaliação dos resultados da Gestão nº 201700355 - Casa da Moeda do Brasil,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/13/2018,Brasília/DF,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201604625 - Samu 192 de Goiânia/GO - Custeio do Serviço de Atendimento Móvel de Urgência - Samu 192,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,4/13/2018,Goiânia/GO,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201503191 - INSS GEX Bauru SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/13/2018,Bauru/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503188 - INSS GEX Araraquara SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/13/2018,Araraquara/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503187 - INSS GEX Araçatuba SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/13/2018,Araçatuba/SP,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201602673-Empresa Brasileira de Correios e Telégrafos-ECT,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/16/2018,Brasília/DF,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
RDE nº 201800396 - Estado de Mato Grosso. Obra HUJM. Conta Convênio.,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/16/2018,Cuiabá/MT,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201503266 - INSS GEX São José do Rio Preto SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/16/2018,São José do Rio Preto/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503265 - INSS GEX São João da Boa Vista SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/16/2018,São João da Boa Vista/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201503264 - INSS GEX São Bernardo do Campo SP - AAG Ação 0136 Auxílio Doença,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/16/2018,São Bernardo do Campo/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701225 - Fundo de Garantia à Exportação - FGE - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,4/18/2018,Brasília/DF,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
RDE n° 201603144 - Prefeitura de Amajari/RR,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/18/2018,Amajari/RR,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
RDE n° 201600173 - Prefeitura de Amajari/RR,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/18/2018,Amajari/RR,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
RDE nº 201603306 - Programa Nacional de Apoio ao Transporte Escolar - Pnate,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/18/2018,Ceará-Mirim/RN,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201700457 - SFPA/CE,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,Jaguaribara/CE,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
Relatório de Avaliação dos REsultados da Gestão nº 201700455 - SFA/CE,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,Alto Santo/CE,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria nº 201505638 - Agência Nacional de Telecomunicações - ANATEL,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,Brasília/DF,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201701407 - Centro Regional de Ciências Nucleares do Centro-Oeste,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,Abadia de Goiás/GO,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"Relatório de Auditoria n.º 201701603 - Superintendência Federal de Agricultura, Pecuária e Abastecimento - Amapá",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,Macapá/AP,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201603201 - Sociedade Mãe da Divina Providência,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,4/18/2018,Lages/SC,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
Relatório de Avaliação dos Resultados da Gestão n° 201701744 - SFA/PE,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,Recife/PE,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201700030 - Fundação de Amparo à Pesquisa e Inovação do Estado de Santa Catarina (FAPESC),Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,Florianópolis/SC,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
Relatório de Auditoria nº 201216573 - MCTIC/SEPED/CEMADEN,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,Brasília/DF,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
Relatório nº 201700267 - SFA/RO - SIF Frigoríficos.,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,4/18/2018,Rolim de Moura/RO,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
Relatório nº 201700229 - SFA/RO - Fiscalização SIF Frigoríficos,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,4/18/2018,Porto Velho/RO,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
RDE nº 201503723 - Implantação e Adequação de Estruturas Esportivas Escolares- Proinfância,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/18/2018,Mucuri/BA,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
RDE nº 201503705 - Estruturação da Rede de Serviços de Atenção Básica de Saúde,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/18/2018,Mucuri/BA,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
RDE nº 201503704 - Construção e Ampliação de Unidades Básicas de Saúde,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/18/2018,Mucuri/BA,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201412807 - Superintendência Federal de Agricultura da Bahia - SFA/BA,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,Salvador/BA,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201505020 - INSS GEX São Paulo Centro SP - AAG Ação 2593 Func. Unidades Desc. Prev. Social,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/18/2018,São Paulo/SP,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201503612 - SEXEC/MC - exercício 2014,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,4/18/2018,Brasília/DF,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria Anual de Contas nº 201601862 - ANATEL - exercício 2015,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,4/18/2018,Brasília/DF,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório nº 201702023 - Implantação e Melhoria de Sistemas Públicos de Abastecimento de Água,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,4/19/2018,Guaxupé/MG,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201603474 - Via de Comunicação e Cultura.,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/19/2018,Fortaleza/CE,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201603540 - Manauara Convenções e Entretenimento Ltda.,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/19/2018,Manaus/AM,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201603132 - CBTU,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/20/2018,Recife/PE,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria Anual de Contas nº 201701186 - Centrais Elétricas Brasileiras S/A - Exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,4/20/2018,Rio de Janeiro/RJ,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1
RDE nº 201603148 - Eletrobras Distribuição Amazonas,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,4/20/2018,Manaus/AM,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0
Relatório de Avaliação dos Resultados da Gestão nº 201603134 - CBTU,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/20/2018,Recife/PE,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"Relatório de Avaliação dos Resultados da Gestão nº 201701535 - Valec Engenharia, Construções e Ferrovias S.A.",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/20/2018,Brasília/DF,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201603457 - TOTALCOM COMUNICAÇÃO E EVENTOS,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/20/2018,Viamão/RS,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201603421 - Instituto GPA de Desenvolvimento Humano,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,4/20/2018,São Paulo/SP,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
